patch_id,x0,y0,patch_size_L0_w,patch_size_L0_h
AML_wsi_sample_x140668_y41533_l0_p1012,140668,41533,1012,1013
AML_wsi_sample_x141680_y41533_l0_p1012,141680,41533,1012,1013
AML_wsi_sample_x185196_y41533_l0_p1012,185196,41533,1012,1013
AML_wsi_sample_x49588_y42546_l0_p1012,49588,42546,1012,1013
AML_wsi_sample_x124476_y42546_l0_p1012,124476,42546,1012,1013
AML_wsi_sample_x125488_y42546_l0_p1012,125488,42546,1012,1013
AML_wsi_sample_x127512_y42546_l0_p1012,127512,42546,1012,1013
AML_wsi_sample_x128524_y42546_l0_p1012,128524,42546,1012,1013
AML_wsi_sample_x140668_y42546_l0_p1012,140668,42546,1012,1013
AML_wsi_sample_x141680_y42546_l0_p1012,141680,42546,1012,1013
AML_wsi_sample_x142692_y42546_l0_p1012,142692,42546,1012,1013
AML_wsi_sample_x180136_y42546_l0_p1012,180136,42546,1012,1013
AML_wsi_sample_x49588_y43559_l0_p1012,49588,43559,1012,1013
AML_wsi_sample_x124476_y43559_l0_p1012,124476,43559,1012,1013
AML_wsi_sample_x127512_y43559_l0_p1012,127512,43559,1012,1013
AML_wsi_sample_x128524_y43559_l0_p1012,128524,43559,1012,1013
AML_wsi_sample_x131560_y43559_l0_p1012,131560,43559,1012,1013
AML_wsi_sample_x140668_y43559_l0_p1012,140668,43559,1012,1013
AML_wsi_sample_x141680_y43559_l0_p1012,141680,43559,1012,1013
AML_wsi_sample_x142692_y43559_l0_p1012,142692,43559,1012,1013
AML_wsi_sample_x143704_y43559_l0_p1012,143704,43559,1012,1013
AML_wsi_sample_x47564_y44572_l0_p1012,47564,44572,1012,1013
AML_wsi_sample_x48576_y44572_l0_p1012,48576,44572,1012,1013
AML_wsi_sample_x50600_y44572_l0_p1012,50600,44572,1012,1013
AML_wsi_sample_x52624_y44572_l0_p1012,52624,44572,1012,1013
AML_wsi_sample_x53636_y44572_l0_p1012,53636,44572,1012,1013
AML_wsi_sample_x120428_y44572_l0_p1012,120428,44572,1012,1013
AML_wsi_sample_x121440_y44572_l0_p1012,121440,44572,1012,1013
AML_wsi_sample_x131560_y44572_l0_p1012,131560,44572,1012,1013
AML_wsi_sample_x132572_y44572_l0_p1012,132572,44572,1012,1013
AML_wsi_sample_x136620_y44572_l0_p1012,136620,44572,1012,1013
AML_wsi_sample_x137632_y44572_l0_p1012,137632,44572,1012,1013
AML_wsi_sample_x138644_y44572_l0_p1012,138644,44572,1012,1013
AML_wsi_sample_x140668_y44572_l0_p1012,140668,44572,1012,1013
AML_wsi_sample_x141680_y44572_l0_p1012,141680,44572,1012,1013
AML_wsi_sample_x142692_y44572_l0_p1012,142692,44572,1012,1013
AML_wsi_sample_x143704_y44572_l0_p1012,143704,44572,1012,1013
AML_wsi_sample_x144716_y44572_l0_p1012,144716,44572,1012,1013
AML_wsi_sample_x152812_y44572_l0_p1012,152812,44572,1012,1013
AML_wsi_sample_x153824_y44572_l0_p1012,153824,44572,1012,1013
AML_wsi_sample_x182160_y44572_l0_p1012,182160,44572,1012,1013
AML_wsi_sample_x183172_y44572_l0_p1012,183172,44572,1012,1013
AML_wsi_sample_x45540_y45585_l0_p1012,45540,45585,1012,1013
AML_wsi_sample_x46552_y45585_l0_p1012,46552,45585,1012,1013
AML_wsi_sample_x47564_y45585_l0_p1012,47564,45585,1012,1013
AML_wsi_sample_x48576_y45585_l0_p1012,48576,45585,1012,1013
AML_wsi_sample_x49588_y45585_l0_p1012,49588,45585,1012,1013
AML_wsi_sample_x50600_y45585_l0_p1012,50600,45585,1012,1013
AML_wsi_sample_x51612_y45585_l0_p1012,51612,45585,1012,1013
AML_wsi_sample_x52624_y45585_l0_p1012,52624,45585,1012,1013
AML_wsi_sample_x53636_y45585_l0_p1012,53636,45585,1012,1013
AML_wsi_sample_x54648_y45585_l0_p1012,54648,45585,1012,1013
AML_wsi_sample_x61732_y45585_l0_p1012,61732,45585,1012,1013
AML_wsi_sample_x78936_y45585_l0_p1012,78936,45585,1012,1013
AML_wsi_sample_x115368_y45585_l0_p1012,115368,45585,1012,1013
AML_wsi_sample_x116380_y45585_l0_p1012,116380,45585,1012,1013
AML_wsi_sample_x120428_y45585_l0_p1012,120428,45585,1012,1013
AML_wsi_sample_x121440_y45585_l0_p1012,121440,45585,1012,1013
AML_wsi_sample_x131560_y45585_l0_p1012,131560,45585,1012,1013
AML_wsi_sample_x132572_y45585_l0_p1012,132572,45585,1012,1013
AML_wsi_sample_x136620_y45585_l0_p1012,136620,45585,1012,1013
AML_wsi_sample_x137632_y45585_l0_p1012,137632,45585,1012,1013
AML_wsi_sample_x138644_y45585_l0_p1012,138644,45585,1012,1013
AML_wsi_sample_x139656_y45585_l0_p1012,139656,45585,1012,1013
AML_wsi_sample_x140668_y45585_l0_p1012,140668,45585,1012,1013
AML_wsi_sample_x141680_y45585_l0_p1012,141680,45585,1012,1013
AML_wsi_sample_x142692_y45585_l0_p1012,142692,45585,1012,1013
AML_wsi_sample_x143704_y45585_l0_p1012,143704,45585,1012,1013
AML_wsi_sample_x144716_y45585_l0_p1012,144716,45585,1012,1013
AML_wsi_sample_x152812_y45585_l0_p1012,152812,45585,1012,1013
AML_wsi_sample_x18216_y46598_l0_p1012,18216,46598,1012,1013
AML_wsi_sample_x19228_y46598_l0_p1012,19228,46598,1012,1013
AML_wsi_sample_x41492_y46598_l0_p1012,41492,46598,1012,1013
AML_wsi_sample_x42504_y46598_l0_p1012,42504,46598,1012,1013
AML_wsi_sample_x43516_y46598_l0_p1012,43516,46598,1012,1013
AML_wsi_sample_x44528_y46598_l0_p1012,44528,46598,1012,1013
AML_wsi_sample_x45540_y46598_l0_p1012,45540,46598,1012,1013
AML_wsi_sample_x46552_y46598_l0_p1012,46552,46598,1012,1013
AML_wsi_sample_x47564_y46598_l0_p1012,47564,46598,1012,1013
AML_wsi_sample_x48576_y46598_l0_p1012,48576,46598,1012,1013
AML_wsi_sample_x49588_y46598_l0_p1012,49588,46598,1012,1013
AML_wsi_sample_x50600_y46598_l0_p1012,50600,46598,1012,1013
AML_wsi_sample_x51612_y46598_l0_p1012,51612,46598,1012,1013
AML_wsi_sample_x52624_y46598_l0_p1012,52624,46598,1012,1013
AML_wsi_sample_x53636_y46598_l0_p1012,53636,46598,1012,1013
AML_wsi_sample_x54648_y46598_l0_p1012,54648,46598,1012,1013
AML_wsi_sample_x55660_y46598_l0_p1012,55660,46598,1012,1013
AML_wsi_sample_x60720_y46598_l0_p1012,60720,46598,1012,1013
AML_wsi_sample_x61732_y46598_l0_p1012,61732,46598,1012,1013
AML_wsi_sample_x67804_y46598_l0_p1012,67804,46598,1012,1013
AML_wsi_sample_x68816_y46598_l0_p1012,68816,46598,1012,1013
AML_wsi_sample_x69828_y46598_l0_p1012,69828,46598,1012,1013
AML_wsi_sample_x70840_y46598_l0_p1012,70840,46598,1012,1013
AML_wsi_sample_x115368_y46598_l0_p1012,115368,46598,1012,1013
AML_wsi_sample_x116380_y46598_l0_p1012,116380,46598,1012,1013
AML_wsi_sample_x127512_y46598_l0_p1012,127512,46598,1012,1013
AML_wsi_sample_x128524_y46598_l0_p1012,128524,46598,1012,1013
AML_wsi_sample_x129536_y46598_l0_p1012,129536,46598,1012,1013
AML_wsi_sample_x131560_y46598_l0_p1012,131560,46598,1012,1013
AML_wsi_sample_x132572_y46598_l0_p1012,132572,46598,1012,1013
AML_wsi_sample_x133584_y46598_l0_p1012,133584,46598,1012,1013
AML_wsi_sample_x134596_y46598_l0_p1012,134596,46598,1012,1013
AML_wsi_sample_x136620_y46598_l0_p1012,136620,46598,1012,1013
AML_wsi_sample_x137632_y46598_l0_p1012,137632,46598,1012,1013
AML_wsi_sample_x138644_y46598_l0_p1012,138644,46598,1012,1013
AML_wsi_sample_x139656_y46598_l0_p1012,139656,46598,1012,1013
AML_wsi_sample_x141680_y46598_l0_p1012,141680,46598,1012,1013
AML_wsi_sample_x142692_y46598_l0_p1012,142692,46598,1012,1013
AML_wsi_sample_x143704_y46598_l0_p1012,143704,46598,1012,1013
AML_wsi_sample_x144716_y46598_l0_p1012,144716,46598,1012,1013
AML_wsi_sample_x18216_y47611_l0_p1012,18216,47611,1012,1013
AML_wsi_sample_x19228_y47611_l0_p1012,19228,47611,1012,1013
AML_wsi_sample_x41492_y47611_l0_p1012,41492,47611,1012,1013
AML_wsi_sample_x42504_y47611_l0_p1012,42504,47611,1012,1013
AML_wsi_sample_x43516_y47611_l0_p1012,43516,47611,1012,1013
AML_wsi_sample_x44528_y47611_l0_p1012,44528,47611,1012,1013
AML_wsi_sample_x45540_y47611_l0_p1012,45540,47611,1012,1013
AML_wsi_sample_x46552_y47611_l0_p1012,46552,47611,1012,1013
AML_wsi_sample_x49588_y47611_l0_p1012,49588,47611,1012,1013
AML_wsi_sample_x50600_y47611_l0_p1012,50600,47611,1012,1013
AML_wsi_sample_x51612_y47611_l0_p1012,51612,47611,1012,1013
AML_wsi_sample_x52624_y47611_l0_p1012,52624,47611,1012,1013
AML_wsi_sample_x53636_y47611_l0_p1012,53636,47611,1012,1013
AML_wsi_sample_x54648_y47611_l0_p1012,54648,47611,1012,1013
AML_wsi_sample_x55660_y47611_l0_p1012,55660,47611,1012,1013
AML_wsi_sample_x59708_y47611_l0_p1012,59708,47611,1012,1013
AML_wsi_sample_x60720_y47611_l0_p1012,60720,47611,1012,1013
AML_wsi_sample_x61732_y47611_l0_p1012,61732,47611,1012,1013
AML_wsi_sample_x66792_y47611_l0_p1012,66792,47611,1012,1013
AML_wsi_sample_x67804_y47611_l0_p1012,67804,47611,1012,1013
AML_wsi_sample_x68816_y47611_l0_p1012,68816,47611,1012,1013
AML_wsi_sample_x69828_y47611_l0_p1012,69828,47611,1012,1013
AML_wsi_sample_x70840_y47611_l0_p1012,70840,47611,1012,1013
AML_wsi_sample_x116380_y47611_l0_p1012,116380,47611,1012,1013
AML_wsi_sample_x117392_y47611_l0_p1012,117392,47611,1012,1013
AML_wsi_sample_x127512_y47611_l0_p1012,127512,47611,1012,1013
AML_wsi_sample_x128524_y47611_l0_p1012,128524,47611,1012,1013
AML_wsi_sample_x129536_y47611_l0_p1012,129536,47611,1012,1013
AML_wsi_sample_x131560_y47611_l0_p1012,131560,47611,1012,1013
AML_wsi_sample_x132572_y47611_l0_p1012,132572,47611,1012,1013
AML_wsi_sample_x133584_y47611_l0_p1012,133584,47611,1012,1013
AML_wsi_sample_x134596_y47611_l0_p1012,134596,47611,1012,1013
AML_wsi_sample_x135608_y47611_l0_p1012,135608,47611,1012,1013
AML_wsi_sample_x136620_y47611_l0_p1012,136620,47611,1012,1013
AML_wsi_sample_x137632_y47611_l0_p1012,137632,47611,1012,1013
AML_wsi_sample_x138644_y47611_l0_p1012,138644,47611,1012,1013
AML_wsi_sample_x143704_y47611_l0_p1012,143704,47611,1012,1013
AML_wsi_sample_x144716_y47611_l0_p1012,144716,47611,1012,1013
AML_wsi_sample_x145728_y47611_l0_p1012,145728,47611,1012,1013
AML_wsi_sample_x44528_y48624_l0_p1012,44528,48624,1012,1013
AML_wsi_sample_x45540_y48624_l0_p1012,45540,48624,1012,1013
AML_wsi_sample_x51612_y48624_l0_p1012,51612,48624,1012,1013
AML_wsi_sample_x52624_y48624_l0_p1012,52624,48624,1012,1013
AML_wsi_sample_x53636_y48624_l0_p1012,53636,48624,1012,1013
AML_wsi_sample_x54648_y48624_l0_p1012,54648,48624,1012,1013
AML_wsi_sample_x59708_y48624_l0_p1012,59708,48624,1012,1013
AML_wsi_sample_x60720_y48624_l0_p1012,60720,48624,1012,1013
AML_wsi_sample_x61732_y48624_l0_p1012,61732,48624,1012,1013
AML_wsi_sample_x65780_y48624_l0_p1012,65780,48624,1012,1013
AML_wsi_sample_x66792_y48624_l0_p1012,66792,48624,1012,1013
AML_wsi_sample_x67804_y48624_l0_p1012,67804,48624,1012,1013
AML_wsi_sample_x68816_y48624_l0_p1012,68816,48624,1012,1013
AML_wsi_sample_x69828_y48624_l0_p1012,69828,48624,1012,1013
AML_wsi_sample_x70840_y48624_l0_p1012,70840,48624,1012,1013
AML_wsi_sample_x123464_y48624_l0_p1012,123464,48624,1012,1013
AML_wsi_sample_x129536_y48624_l0_p1012,129536,48624,1012,1013
AML_wsi_sample_x130548_y48624_l0_p1012,130548,48624,1012,1013
AML_wsi_sample_x131560_y48624_l0_p1012,131560,48624,1012,1013
AML_wsi_sample_x132572_y48624_l0_p1012,132572,48624,1012,1013
AML_wsi_sample_x133584_y48624_l0_p1012,133584,48624,1012,1013
AML_wsi_sample_x134596_y48624_l0_p1012,134596,48624,1012,1013
AML_wsi_sample_x135608_y48624_l0_p1012,135608,48624,1012,1013
AML_wsi_sample_x136620_y48624_l0_p1012,136620,48624,1012,1013
AML_wsi_sample_x43516_y49637_l0_p1012,43516,49637,1012,1013
AML_wsi_sample_x44528_y49637_l0_p1012,44528,49637,1012,1013
AML_wsi_sample_x45540_y49637_l0_p1012,45540,49637,1012,1013
AML_wsi_sample_x60720_y49637_l0_p1012,60720,49637,1012,1013
AML_wsi_sample_x61732_y49637_l0_p1012,61732,49637,1012,1013
AML_wsi_sample_x66792_y49637_l0_p1012,66792,49637,1012,1013
AML_wsi_sample_x67804_y49637_l0_p1012,67804,49637,1012,1013
AML_wsi_sample_x68816_y49637_l0_p1012,68816,49637,1012,1013
AML_wsi_sample_x89056_y49637_l0_p1012,89056,49637,1012,1013
AML_wsi_sample_x90068_y49637_l0_p1012,90068,49637,1012,1013
AML_wsi_sample_x91080_y49637_l0_p1012,91080,49637,1012,1013
AML_wsi_sample_x92092_y49637_l0_p1012,92092,49637,1012,1013
AML_wsi_sample_x93104_y49637_l0_p1012,93104,49637,1012,1013
AML_wsi_sample_x94116_y49637_l0_p1012,94116,49637,1012,1013
AML_wsi_sample_x95128_y49637_l0_p1012,95128,49637,1012,1013
AML_wsi_sample_x128524_y49637_l0_p1012,128524,49637,1012,1013
AML_wsi_sample_x129536_y49637_l0_p1012,129536,49637,1012,1013
AML_wsi_sample_x130548_y49637_l0_p1012,130548,49637,1012,1013
AML_wsi_sample_x131560_y49637_l0_p1012,131560,49637,1012,1013
AML_wsi_sample_x132572_y49637_l0_p1012,132572,49637,1012,1013
AML_wsi_sample_x133584_y49637_l0_p1012,133584,49637,1012,1013
AML_wsi_sample_x134596_y49637_l0_p1012,134596,49637,1012,1013
AML_wsi_sample_x135608_y49637_l0_p1012,135608,49637,1012,1013
AML_wsi_sample_x136620_y49637_l0_p1012,136620,49637,1012,1013
AML_wsi_sample_x42504_y50650_l0_p1012,42504,50650,1012,1013
AML_wsi_sample_x43516_y50650_l0_p1012,43516,50650,1012,1013
AML_wsi_sample_x44528_y50650_l0_p1012,44528,50650,1012,1013
AML_wsi_sample_x45540_y50650_l0_p1012,45540,50650,1012,1013
AML_wsi_sample_x60720_y50650_l0_p1012,60720,50650,1012,1013
AML_wsi_sample_x61732_y50650_l0_p1012,61732,50650,1012,1013
AML_wsi_sample_x67804_y50650_l0_p1012,67804,50650,1012,1013
AML_wsi_sample_x68816_y50650_l0_p1012,68816,50650,1012,1013
AML_wsi_sample_x69828_y50650_l0_p1012,69828,50650,1012,1013
AML_wsi_sample_x70840_y50650_l0_p1012,70840,50650,1012,1013
AML_wsi_sample_x88044_y50650_l0_p1012,88044,50650,1012,1013
AML_wsi_sample_x89056_y50650_l0_p1012,89056,50650,1012,1013
AML_wsi_sample_x90068_y50650_l0_p1012,90068,50650,1012,1013
AML_wsi_sample_x91080_y50650_l0_p1012,91080,50650,1012,1013
AML_wsi_sample_x92092_y50650_l0_p1012,92092,50650,1012,1013
AML_wsi_sample_x93104_y50650_l0_p1012,93104,50650,1012,1013
AML_wsi_sample_x94116_y50650_l0_p1012,94116,50650,1012,1013
AML_wsi_sample_x95128_y50650_l0_p1012,95128,50650,1012,1013
AML_wsi_sample_x96140_y50650_l0_p1012,96140,50650,1012,1013
AML_wsi_sample_x125488_y50650_l0_p1012,125488,50650,1012,1013
AML_wsi_sample_x126500_y50650_l0_p1012,126500,50650,1012,1013
AML_wsi_sample_x127512_y50650_l0_p1012,127512,50650,1012,1013
AML_wsi_sample_x128524_y50650_l0_p1012,128524,50650,1012,1013
AML_wsi_sample_x129536_y50650_l0_p1012,129536,50650,1012,1013
AML_wsi_sample_x130548_y50650_l0_p1012,130548,50650,1012,1013
AML_wsi_sample_x131560_y50650_l0_p1012,131560,50650,1012,1013
AML_wsi_sample_x132572_y50650_l0_p1012,132572,50650,1012,1013
AML_wsi_sample_x133584_y50650_l0_p1012,133584,50650,1012,1013
AML_wsi_sample_x134596_y50650_l0_p1012,134596,50650,1012,1013
AML_wsi_sample_x42504_y51663_l0_p1012,42504,51663,1012,1013
AML_wsi_sample_x43516_y51663_l0_p1012,43516,51663,1012,1013
AML_wsi_sample_x44528_y51663_l0_p1012,44528,51663,1012,1013
AML_wsi_sample_x45540_y51663_l0_p1012,45540,51663,1012,1013
AML_wsi_sample_x60720_y51663_l0_p1012,60720,51663,1012,1013
AML_wsi_sample_x61732_y51663_l0_p1012,61732,51663,1012,1013
AML_wsi_sample_x67804_y51663_l0_p1012,67804,51663,1012,1013
AML_wsi_sample_x68816_y51663_l0_p1012,68816,51663,1012,1013
AML_wsi_sample_x69828_y51663_l0_p1012,69828,51663,1012,1013
AML_wsi_sample_x70840_y51663_l0_p1012,70840,51663,1012,1013
AML_wsi_sample_x71852_y51663_l0_p1012,71852,51663,1012,1013
AML_wsi_sample_x72864_y51663_l0_p1012,72864,51663,1012,1013
AML_wsi_sample_x87032_y51663_l0_p1012,87032,51663,1012,1013
AML_wsi_sample_x88044_y51663_l0_p1012,88044,51663,1012,1013
AML_wsi_sample_x89056_y51663_l0_p1012,89056,51663,1012,1013
AML_wsi_sample_x90068_y51663_l0_p1012,90068,51663,1012,1013
AML_wsi_sample_x91080_y51663_l0_p1012,91080,51663,1012,1013
AML_wsi_sample_x92092_y51663_l0_p1012,92092,51663,1012,1013
AML_wsi_sample_x93104_y51663_l0_p1012,93104,51663,1012,1013
AML_wsi_sample_x94116_y51663_l0_p1012,94116,51663,1012,1013
AML_wsi_sample_x95128_y51663_l0_p1012,95128,51663,1012,1013
AML_wsi_sample_x96140_y51663_l0_p1012,96140,51663,1012,1013
AML_wsi_sample_x97152_y51663_l0_p1012,97152,51663,1012,1013
AML_wsi_sample_x98164_y51663_l0_p1012,98164,51663,1012,1013
AML_wsi_sample_x125488_y51663_l0_p1012,125488,51663,1012,1013
AML_wsi_sample_x126500_y51663_l0_p1012,126500,51663,1012,1013
AML_wsi_sample_x127512_y51663_l0_p1012,127512,51663,1012,1013
AML_wsi_sample_x128524_y51663_l0_p1012,128524,51663,1012,1013
AML_wsi_sample_x129536_y51663_l0_p1012,129536,51663,1012,1013
AML_wsi_sample_x130548_y51663_l0_p1012,130548,51663,1012,1013
AML_wsi_sample_x131560_y51663_l0_p1012,131560,51663,1012,1013
AML_wsi_sample_x156860_y51663_l0_p1012,156860,51663,1012,1013
AML_wsi_sample_x157872_y51663_l0_p1012,157872,51663,1012,1013
AML_wsi_sample_x158884_y51663_l0_p1012,158884,51663,1012,1013
AML_wsi_sample_x159896_y51663_l0_p1012,159896,51663,1012,1013
AML_wsi_sample_x160908_y51663_l0_p1012,160908,51663,1012,1013
AML_wsi_sample_x161920_y51663_l0_p1012,161920,51663,1012,1013
AML_wsi_sample_x39468_y52676_l0_p1012,39468,52676,1012,1013
AML_wsi_sample_x41492_y52676_l0_p1012,41492,52676,1012,1013
AML_wsi_sample_x47564_y52676_l0_p1012,47564,52676,1012,1013
AML_wsi_sample_x48576_y52676_l0_p1012,48576,52676,1012,1013
AML_wsi_sample_x49588_y52676_l0_p1012,49588,52676,1012,1013
AML_wsi_sample_x59708_y52676_l0_p1012,59708,52676,1012,1013
AML_wsi_sample_x60720_y52676_l0_p1012,60720,52676,1012,1013
AML_wsi_sample_x61732_y52676_l0_p1012,61732,52676,1012,1013
AML_wsi_sample_x65780_y52676_l0_p1012,65780,52676,1012,1013
AML_wsi_sample_x66792_y52676_l0_p1012,66792,52676,1012,1013
AML_wsi_sample_x67804_y52676_l0_p1012,67804,52676,1012,1013
AML_wsi_sample_x68816_y52676_l0_p1012,68816,52676,1012,1013
AML_wsi_sample_x69828_y52676_l0_p1012,69828,52676,1012,1013
AML_wsi_sample_x70840_y52676_l0_p1012,70840,52676,1012,1013
AML_wsi_sample_x71852_y52676_l0_p1012,71852,52676,1012,1013
AML_wsi_sample_x72864_y52676_l0_p1012,72864,52676,1012,1013
AML_wsi_sample_x73876_y52676_l0_p1012,73876,52676,1012,1013
AML_wsi_sample_x74888_y52676_l0_p1012,74888,52676,1012,1013
AML_wsi_sample_x83996_y52676_l0_p1012,83996,52676,1012,1013
AML_wsi_sample_x85008_y52676_l0_p1012,85008,52676,1012,1013
AML_wsi_sample_x86020_y52676_l0_p1012,86020,52676,1012,1013
AML_wsi_sample_x87032_y52676_l0_p1012,87032,52676,1012,1013
AML_wsi_sample_x88044_y52676_l0_p1012,88044,52676,1012,1013
AML_wsi_sample_x89056_y52676_l0_p1012,89056,52676,1012,1013
AML_wsi_sample_x90068_y52676_l0_p1012,90068,52676,1012,1013
AML_wsi_sample_x91080_y52676_l0_p1012,91080,52676,1012,1013
AML_wsi_sample_x92092_y52676_l0_p1012,92092,52676,1012,1013
AML_wsi_sample_x93104_y52676_l0_p1012,93104,52676,1012,1013
AML_wsi_sample_x94116_y52676_l0_p1012,94116,52676,1012,1013
AML_wsi_sample_x95128_y52676_l0_p1012,95128,52676,1012,1013
AML_wsi_sample_x96140_y52676_l0_p1012,96140,52676,1012,1013
AML_wsi_sample_x97152_y52676_l0_p1012,97152,52676,1012,1013
AML_wsi_sample_x98164_y52676_l0_p1012,98164,52676,1012,1013
AML_wsi_sample_x99176_y52676_l0_p1012,99176,52676,1012,1013
AML_wsi_sample_x122452_y52676_l0_p1012,122452,52676,1012,1013
AML_wsi_sample_x125488_y52676_l0_p1012,125488,52676,1012,1013
AML_wsi_sample_x126500_y52676_l0_p1012,126500,52676,1012,1013
AML_wsi_sample_x127512_y52676_l0_p1012,127512,52676,1012,1013
AML_wsi_sample_x128524_y52676_l0_p1012,128524,52676,1012,1013
AML_wsi_sample_x129536_y52676_l0_p1012,129536,52676,1012,1013
AML_wsi_sample_x130548_y52676_l0_p1012,130548,52676,1012,1013
AML_wsi_sample_x131560_y52676_l0_p1012,131560,52676,1012,1013
AML_wsi_sample_x141680_y52676_l0_p1012,141680,52676,1012,1013
AML_wsi_sample_x142692_y52676_l0_p1012,142692,52676,1012,1013
AML_wsi_sample_x150788_y52676_l0_p1012,150788,52676,1012,1013
AML_wsi_sample_x156860_y52676_l0_p1012,156860,52676,1012,1013
AML_wsi_sample_x157872_y52676_l0_p1012,157872,52676,1012,1013
AML_wsi_sample_x158884_y52676_l0_p1012,158884,52676,1012,1013
AML_wsi_sample_x159896_y52676_l0_p1012,159896,52676,1012,1013
AML_wsi_sample_x160908_y52676_l0_p1012,160908,52676,1012,1013
AML_wsi_sample_x161920_y52676_l0_p1012,161920,52676,1012,1013
AML_wsi_sample_x162932_y52676_l0_p1012,162932,52676,1012,1013
AML_wsi_sample_x163944_y52676_l0_p1012,163944,52676,1012,1013
AML_wsi_sample_x47564_y53689_l0_p1012,47564,53689,1012,1013
AML_wsi_sample_x48576_y53689_l0_p1012,48576,53689,1012,1013
AML_wsi_sample_x49588_y53689_l0_p1012,49588,53689,1012,1013
AML_wsi_sample_x52624_y53689_l0_p1012,52624,53689,1012,1013
AML_wsi_sample_x53636_y53689_l0_p1012,53636,53689,1012,1013
AML_wsi_sample_x54648_y53689_l0_p1012,54648,53689,1012,1013
AML_wsi_sample_x55660_y53689_l0_p1012,55660,53689,1012,1013
AML_wsi_sample_x56672_y53689_l0_p1012,56672,53689,1012,1013
AML_wsi_sample_x58696_y53689_l0_p1012,58696,53689,1012,1013
AML_wsi_sample_x59708_y53689_l0_p1012,59708,53689,1012,1013
AML_wsi_sample_x60720_y53689_l0_p1012,60720,53689,1012,1013
AML_wsi_sample_x61732_y53689_l0_p1012,61732,53689,1012,1013
AML_wsi_sample_x62744_y53689_l0_p1012,62744,53689,1012,1013
AML_wsi_sample_x65780_y53689_l0_p1012,65780,53689,1012,1013
