patch_id,x0,y0,patch_size_L0_w,patch_size_L0_h
CML_wsi_sample_x129536_y216064_l0_p512,129536,216064,512,512
CML_wsi_sample_x130048_y216064_l0_p512,130048,216064,512,512
CML_wsi_sample_x134656_y216064_l0_p512,134656,216064,512,512
CML_wsi_sample_x135168_y216064_l0_p512,135168,216064,512,512
CML_wsi_sample_x136704_y216064_l0_p512,136704,216064,512,512
CML_wsi_sample_x137216_y216064_l0_p512,137216,216064,512,512
CML_wsi_sample_x124416_y216576_l0_p512,124416,216576,512,512
CML_wsi_sample_x124928_y216576_l0_p512,124928,216576,512,512
CML_wsi_sample_x125440_y216576_l0_p512,125440,216576,512,512
CML_wsi_sample_x125952_y216576_l0_p512,125952,216576,512,512
CML_wsi_sample_x127488_y216576_l0_p512,127488,216576,512,512
CML_wsi_sample_x128000_y216576_l0_p512,128000,216576,512,512
CML_wsi_sample_x129536_y216576_l0_p512,129536,216576,512,512
CML_wsi_sample_x130048_y216576_l0_p512,130048,216576,512,512
CML_wsi_sample_x134656_y216576_l0_p512,134656,216576,512,512
CML_wsi_sample_x135168_y216576_l0_p512,135168,216576,512,512
CML_wsi_sample_x136704_y216576_l0_p512,136704,216576,512,512
CML_wsi_sample_x137216_y216576_l0_p512,137216,216576,512,512
CML_wsi_sample_x139776_y216576_l0_p512,139776,216576,512,512
CML_wsi_sample_x140288_y216576_l0_p512,140288,216576,512,512
CML_wsi_sample_x124416_y217088_l0_p512,124416,217088,512,512
CML_wsi_sample_x124928_y217088_l0_p512,124928,217088,512,512
CML_wsi_sample_x136704_y217088_l0_p512,136704,217088,512,512
CML_wsi_sample_x137216_y217088_l0_p512,137216,217088,512,512
CML_wsi_sample_x139264_y217088_l0_p512,139264,217088,512,512
CML_wsi_sample_x139776_y217088_l0_p512,139776,217088,512,512
CML_wsi_sample_x140288_y217088_l0_p512,140288,217088,512,512
CML_wsi_sample_x124416_y217600_l0_p512,124416,217600,512,512
CML_wsi_sample_x124928_y217600_l0_p512,124928,217600,512,512
CML_wsi_sample_x125440_y217600_l0_p512,125440,217600,512,512
CML_wsi_sample_x125952_y217600_l0_p512,125952,217600,512,512
CML_wsi_sample_x128512_y217600_l0_p512,128512,217600,512,512
CML_wsi_sample_x129024_y217600_l0_p512,129024,217600,512,512
CML_wsi_sample_x129536_y217600_l0_p512,129536,217600,512,512
CML_wsi_sample_x130048_y217600_l0_p512,130048,217600,512,512
CML_wsi_sample_x130560_y217600_l0_p512,130560,217600,512,512
CML_wsi_sample_x131072_y217600_l0_p512,131072,217600,512,512
CML_wsi_sample_x134656_y217600_l0_p512,134656,217600,512,512
CML_wsi_sample_x135168_y217600_l0_p512,135168,217600,512,512
CML_wsi_sample_x136704_y217600_l0_p512,136704,217600,512,512
CML_wsi_sample_x137216_y217600_l0_p512,137216,217600,512,512
CML_wsi_sample_x139776_y217600_l0_p512,139776,217600,512,512
CML_wsi_sample_x140288_y217600_l0_p512,140288,217600,512,512
CML_wsi_sample_x151552_y217600_l0_p512,151552,217600,512,512
CML_wsi_sample_x152064_y217600_l0_p512,152064,217600,512,512
CML_wsi_sample_x152576_y217600_l0_p512,152576,217600,512,512
CML_wsi_sample_x125440_y218112_l0_p512,125440,218112,512,512
CML_wsi_sample_x125952_y218112_l0_p512,125952,218112,512,512
CML_wsi_sample_x128512_y218112_l0_p512,128512,218112,512,512
CML_wsi_sample_x129024_y218112_l0_p512,129024,218112,512,512
CML_wsi_sample_x129536_y218112_l0_p512,129536,218112,512,512
CML_wsi_sample_x130048_y218112_l0_p512,130048,218112,512,512
CML_wsi_sample_x130560_y218112_l0_p512,130560,218112,512,512
CML_wsi_sample_x131072_y218112_l0_p512,131072,218112,512,512
CML_wsi_sample_x134656_y218112_l0_p512,134656,218112,512,512
CML_wsi_sample_x135168_y218112_l0_p512,135168,218112,512,512
CML_wsi_sample_x151552_y218112_l0_p512,151552,218112,512,512
CML_wsi_sample_x152064_y218112_l0_p512,152064,218112,512,512
CML_wsi_sample_x152576_y218112_l0_p512,152576,218112,512,512
CML_wsi_sample_x121344_y218624_l0_p512,121344,218624,512,512
CML_wsi_sample_x121856_y218624_l0_p512,121856,218624,512,512
CML_wsi_sample_x124416_y218624_l0_p512,124416,218624,512,512
CML_wsi_sample_x124928_y218624_l0_p512,124928,218624,512,512
CML_wsi_sample_x125440_y218624_l0_p512,125440,218624,512,512
CML_wsi_sample_x125952_y218624_l0_p512,125952,218624,512,512
CML_wsi_sample_x128512_y218624_l0_p512,128512,218624,512,512
CML_wsi_sample_x129024_y218624_l0_p512,129024,218624,512,512
CML_wsi_sample_x129536_y218624_l0_p512,129536,218624,512,512
CML_wsi_sample_x130048_y218624_l0_p512,130048,218624,512,512
CML_wsi_sample_x130560_y218624_l0_p512,130560,218624,512,512
CML_wsi_sample_x131072_y218624_l0_p512,131072,218624,512,512
CML_wsi_sample_x134656_y218624_l0_p512,134656,218624,512,512
CML_wsi_sample_x135168_y218624_l0_p512,135168,218624,512,512
CML_wsi_sample_x135680_y218624_l0_p512,135680,218624,512,512
CML_wsi_sample_x136192_y218624_l0_p512,136192,218624,512,512
CML_wsi_sample_x136704_y218624_l0_p512,136704,218624,512,512
CML_wsi_sample_x137216_y218624_l0_p512,137216,218624,512,512
CML_wsi_sample_x140800_y218624_l0_p512,140800,218624,512,512
CML_wsi_sample_x141312_y218624_l0_p512,141312,218624,512,512
CML_wsi_sample_x141824_y218624_l0_p512,141824,218624,512,512
CML_wsi_sample_x142336_y218624_l0_p512,142336,218624,512,512
CML_wsi_sample_x152064_y218624_l0_p512,152064,218624,512,512
CML_wsi_sample_x121344_y219136_l0_p512,121344,219136,512,512
CML_wsi_sample_x121856_y219136_l0_p512,121856,219136,512,512
CML_wsi_sample_x124416_y219136_l0_p512,124416,219136,512,512
CML_wsi_sample_x124928_y219136_l0_p512,124928,219136,512,512
CML_wsi_sample_x135680_y219136_l0_p512,135680,219136,512,512
CML_wsi_sample_x136192_y219136_l0_p512,136192,219136,512,512
CML_wsi_sample_x136704_y219136_l0_p512,136704,219136,512,512
CML_wsi_sample_x137216_y219136_l0_p512,137216,219136,512,512
CML_wsi_sample_x140288_y219136_l0_p512,140288,219136,512,512
CML_wsi_sample_x140800_y219136_l0_p512,140800,219136,512,512
CML_wsi_sample_x141312_y219136_l0_p512,141312,219136,512,512
CML_wsi_sample_x141824_y219136_l0_p512,141824,219136,512,512
CML_wsi_sample_x142336_y219136_l0_p512,142336,219136,512,512
CML_wsi_sample_x121344_y219648_l0_p512,121344,219648,512,512
CML_wsi_sample_x121856_y219648_l0_p512,121856,219648,512,512
CML_wsi_sample_x124416_y219648_l0_p512,124416,219648,512,512
CML_wsi_sample_x124928_y219648_l0_p512,124928,219648,512,512
CML_wsi_sample_x133632_y219648_l0_p512,133632,219648,512,512
CML_wsi_sample_x134144_y219648_l0_p512,134144,219648,512,512
CML_wsi_sample_x134656_y219648_l0_p512,134656,219648,512,512
CML_wsi_sample_x135168_y219648_l0_p512,135168,219648,512,512
CML_wsi_sample_x135680_y219648_l0_p512,135680,219648,512,512
CML_wsi_sample_x136192_y219648_l0_p512,136192,219648,512,512
CML_wsi_sample_x136704_y219648_l0_p512,136704,219648,512,512
CML_wsi_sample_x137216_y219648_l0_p512,137216,219648,512,512
CML_wsi_sample_x140800_y219648_l0_p512,140800,219648,512,512
